0,1,2,3,4,5,6,7,8,9,target,block
0.6426716947266263,0.8795626191942324,0.9727480610777727,0.032259395212762554,0.4809674324432005,0.09435345147196272,0.5569428864030505,0.6946261312691023,0.2213962008272573,0.1986966271744255,0,1
0.8268433580020064,0.8476600588962412,0.5438791404288481,0.8566787143831159,0.8996801401149139,0.37605131769182976,0.7388949481218926,0.18193664116399344,0.38946290811417794,0.6242416370457308,1,1
0.2151476359653871,0.5088074675541091,0.6663533487769576,0.1258694344932767,0.12827466501780216,0.0344071465087179,0.9279190917131911,0.0695618463212968,0.7420304143492904,0.9853930214251562,0,1
0.6672730001528809,0.63549112946838,0.21914580281040152,0.26574445440141425,0.5220555801047301,0.832395552517816,0.3137408640531444,0.7823624176613928,0.2980271702644316,0.8569650615708858,1,1
0.35175965010604515,0.4098048169156845,0.016832144841581465,0.4823335503135112,0.4399790575782663,0.6357610913199624,0.8924504064520896,0.6413210106356226,0.6914055639653326,0.616569614340351,1,1
0.5483061120342335,0.13372691891571908,0.7946618105378103,0.15168201866969366,0.8543811410702863,0.4171589704444928,0.5511464280687247,0.2900754704627314,0.6035212095077019,0.27521572210849843,0,1
0.5899217292973419,0.7312189269274384,0.8146301517994836,0.5234735248877351,0.6179394764600458,0.12659740667114094,0.48426496960456245,0.2994017017092969,0.0763999072924566,0.4029437823880707,0,1
0.5741914469808725,0.44728912459411185,0.8500827237405937,0.6001182335577897,0.4183653279289916,0.9525069295168139,0.1293170362461512,0.7576403353925181,0.9449923720847049,0.3644361208937479,1,1
0.9069895646895347,0.03925674922402311,0.8404393137917441,0.3120435167715404,0.9750691696818393,0.47973191116465885,0.052571363054079834,0.14261991247183248,0.32016684765093206,0.6407246218615938,0,1
0.5256802130553204,0.8798655436745362,0.5488059489775907,0.6838368135892098,0.18806429738867914,0.40828778152818956,0.4784426679099115,0.4440051466645871,0.23738702448420657,0.24530123878112642,0,1
0.6313644158264194,0.2335700996835791,0.541523094948748,0.8845602376835697,0.6814646657361464,0.12593504678455525,0.7859499733497939,0.14969465441352003,0.12074047688491618,0.9770722472557901,0,1
0.48761604820373694,0.33710183348809675,0.7280013775670713,0.9898740759674104,0.8330203296564858,0.8198096475441045,0.39515874560086284,0.48906803334230065,0.2710234180586796,0.9522176083372454,1,1
0.14517287459463835,0.6307909526079167,0.7669382623877344,0.2701602035571423,0.43072154091487536,0.33980190624358864,0.6216934512148816,0.0367876042329105,0.6302866994718431,0.04986860070188148,0,1
0.14981806570652323,0.36958166624678246,0.8197005917252547,0.9016621795655714,0.7143287047246574,0.21760334607723963,0.21242868318844121,0.6280059791164391,0.4837698336270535,0.6470308259191923,0,1
0.9895145223933197,0.7105612506249549,0.3549055037166643,0.8245154529511953,0.6280480847369989,0.8330140552980093,0.3135622931153903,0.778194269514766,0.5587760097454249,0.42858802130967066,1,1
0.12810105771368108,0.09318798687468721,0.7291173781224343,0.15164578109478555,0.5697569107772966,0.7317489182929171,0.7583019279991361,0.8071743596562455,0.6711299623901008,0.660473101425931,1,1
0.8354641263573238,0.25533540944498356,0.17477020205196037,0.17398240837577772,0.7675761576294949,0.4824500497674029,0.5565262076752023,0.15025967933188022,0.6062648261131556,0.42199760638552863,0,1
0.03194096898871546,0.7204109522657622,0.3211425749620417,0.8926918830417218,0.9898089400521131,0.2450574237535481,0.517055011581701,0.42785056211606065,0.184923702791289,0.8348081052568377,1,1
0.6585484266299311,0.0576171605009842,0.7711684671765786,0.8234106261847031,0.17719567978533168,0.489310795357332,0.6495430405543476,0.31222914972196214,0.6132210588777798,0.14970301139564035,0,1
0.32927345957596665,0.9139914001064688,0.10802713535501618,0.038556116933615936,0.0179150162438082,0.980352811812439,0.6266291010122526,0.3097836170493202,0.3480158495800607,0.1510450585885591,0,1
0.037795808730600955,0.22989093937068905,0.1707075576064192,0.6107617505127172,0.4602490673549555,0.9625375432507494,0.7312290764025903,0.5864809191934732,0.15843971076201102,0.20368745868146054,0,1
0.11111650733960476,0.9437766587401646,0.481066717989571,0.3340690711032772,0.11566840110134324,0.9105447117810058,0.8810797701038983,0.3217137855708181,0.9677802546872112,0.872643527108139,1,1
0.3631907680344373,0.9841391468479439,0.3646674345038431,0.001274362962619624,0.37096786962273476,0.23032794736224327,0.7115906303093028,0.2780276785416723,0.19393437863135865,0.12995919898248187,0,1
0.286958306953478,0.48070927427154064,0.6604944853803015,0.1105898056411101,0.3064338583943338,0.8003653082781208,0.8979151567466688,0.9810471550650947,0.2065739219074797,0.32264819159735425,0,1
0.18152660030578516,0.0560920830991164,0.11354786891658841,0.44753018067745665,0.2541838725425325,0.22097649159310573,0.7634786707366723,0.696324685501843,0.562759436152571,0.2940743033136438,0,1
0.3560560096311013,0.09083793042847732,0.030245080199002072,0.48761198589428956,0.7398303738779378,0.07929046565774756,0.04431300259789783,0.14755486013419417,0.8163424579450071,0.16430568192148276,0,1
0.12359998474466594,0.36007794200984644,0.8970585029417303,0.7605739807097976,0.8130871199471607,0.8759147681335216,0.1282861861638379,0.24110307795749986,0.7613277217815214,0.31228237745491283,1,1
